episode,winner,DQN,DQN_2
3802,DQN,1,-1
3803,draw,0,0
3804,DQN_2,-1,1
3805,DQN,1,-1
3806,draw,0,0
3807,draw,0,0
3808,DQN_2,-1,1
3809,draw,0,0
3810,DQN_2,-1,1
3811,draw,0,0
3812,draw,0,0
3813,DQN_2,-1,1
3814,DQN_2,-1,1
3815,DQN_2,-1,1
3816,DQN_2,-1,1
3817,draw,0,0
3818,DQN_2,-1,1
3819,DQN_2,-1,1
3820,DQN,1,-1
3821,DQN_2,-1,1
3822,draw,0,0
3823,draw,0,0
3824,draw,0,0
3825,draw,0,0
3826,draw,0,0
3827,draw,0,0
3828,DQN,1,-1
3829,DQN,1,-1
3830,draw,0,0
3831,draw,0,0
3832,DQN_2,-1,1
3833,draw,0,0
3834,draw,0,0
3835,DQN_2,-1,1
3836,DQN_2,-1,1
3837,draw,0,0
3838,DQN,1,-1
3839,draw,0,0
3840,DQN_2,-1,1
3841,DQN_2,-1,1
3842,draw,0,0
3843,draw,0,0
3844,draw,0,0
3845,draw,0,0
3846,draw,0,0
3847,draw,0,0
3848,draw,0,0
3849,DQN_2,-1,1
3850,DQN,1,-1
3851,DQN_2,-1,1
3852,DQN_2,-1,1
3853,DQN,1,-1
3854,DQN_2,-1,1
3855,DQN_2,-1,1
3856,DQN_2,-1,1
3857,draw,0,0
3858,DQN_2,-1,1
3859,DQN_2,-1,1
3860,DQN_2,-1,1
3861,DQN_2,-1,1
3862,DQN_2,-1,1
3863,DQN_2,-1,1
3864,DQN_2,-1,1
3865,DQN,1,-1
3866,DQN_2,-1,1
3867,DQN_2,-1,1
3868,draw,0,0
3869,DQN_2,-1,1
3870,draw,0,0
3871,draw,0,0
3872,draw,0,0
3873,draw,0,0
3874,draw,0,0
3875,DQN_2,-1,1
3876,draw,0,0
3877,DQN,1,-1
3878,draw,0,0
3879,draw,0,0
3880,DQN_2,-1,1
3881,DQN_2,-1,1
3882,draw,0,0
3883,DQN_2,-1,1
3884,draw,0,0
3885,DQN_2,-1,1
3886,DQN_2,-1,1
3887,DQN_2,-1,1
3888,DQN_2,-1,1
3889,DQN,1,-1
3890,DQN_2,-1,1
3891,DQN_2,-1,1
3892,DQN,1,-1
3893,DQN,1,-1
3894,DQN,1,-1
3895,DQN_2,-1,1
3896,DQN_2,-1,1
3897,DQN,1,-1
3898,DQN_2,-1,1
3899,DQN_2,-1,1
3900,DQN_2,-1,1
3901,draw,0,0
3902,DQN_2,-1,1
3903,DQN,1,-1
3904,draw,0,0
3905,draw,0,0
3906,DQN_2,-1,1
3907,draw,0,0
3908,DQN,1,-1
3909,DQN_2,-1,1
3910,DQN_2,-1,1
3911,DQN_2,-1,1
3912,DQN,1,-1
3913,DQN_2,-1,1
3914,DQN_2,-1,1
3915,DQN_2,-1,1
3916,DQN_2,-1,1
3917,DQN_2,-1,1
3918,draw,0,0
3919,DQN_2,-1,1
3920,DQN_2,-1,1
3921,DQN_2,-1,1
3922,draw,0,0
3923,draw,0,0
3924,DQN,1,-1
3925,DQN,1,-1
3926,draw,0,0
3927,DQN,1,-1
3928,DQN_2,-1,1
3929,draw,0,0
3930,draw,0,0
3931,DQN_2,-1,1
3932,DQN_2,-1,1
3933,draw,0,0
3934,DQN_2,-1,1
3935,draw,0,0
3936,draw,0,0
3937,draw,0,0
3938,DQN_2,-1,1
3939,DQN_2,-1,1
3940,draw,0,0
3941,DQN_2,-1,1
3942,DQN_2,-1,1
3943,DQN_2,-1,1
3944,DQN_2,-1,1
3945,draw,0,0
3946,draw,0,0
3947,draw,0,0
3948,draw,0,0
3949,DQN,1,-1
3950,draw,0,0
3951,draw,0,0
3952,DQN,1,-1
3953,draw,0,0
3954,DQN_2,-1,1
3955,draw,0,0
3956,DQN_2,-1,1
3957,DQN_2,-1,1
3958,DQN_2,-1,1
3959,draw,0,0
3960,DQN_2,-1,1
3961,DQN_2,-1,1
3962,draw,0,0
3963,draw,0,0
3964,DQN_2,-1,1
3965,DQN,1,-1
3966,draw,0,0
3967,draw,0,0
3968,DQN_2,-1,1
3969,DQN,1,-1
3970,draw,0,0
3971,DQN,1,-1
3972,DQN,1,-1
3973,DQN_2,-1,1
3974,DQN,1,-1
3975,draw,0,0
3976,DQN_2,-1,1
3977,draw,0,0
3978,DQN_2,-1,1
3979,DQN,1,-1
3980,DQN_2,-1,1
3981,DQN_2,-1,1
3982,DQN_2,-1,1
3983,draw,0,0
3984,DQN_2,-1,1
3985,DQN_2,-1,1
3986,DQN,1,-1
3987,DQN_2,-1,1
3988,DQN,1,-1
3989,DQN_2,-1,1
3990,DQN,1,-1
3991,DQN_2,-1,1
3992,DQN,1,-1
3993,DQN,1,-1
3994,DQN_2,-1,1
3995,DQN,1,-1
3996,DQN,1,-1
3997,DQN,1,-1
3998,DQN_2,-1,1
3999,draw,0,0
4000,DQN_2,-1,1
4001,DQN_2,-1,1
4002,DQN_2,-1,1
4003,DQN_2,-1,1
4004,DQN,1,-1
4005,DQN_2,-1,1
4006,DQN_2,-1,1
4007,DQN,1,-1
4008,DQN_2,-1,1
4009,DQN_2,-1,1
4010,DQN,1,-1
4011,DQN_2,-1,1
4012,DQN,1,-1
4013,DQN_2,-1,1
4014,DQN_2,-1,1
4015,DQN_2,-1,1
4016,DQN_2,-1,1
4017,DQN,1,-1
4018,DQN,1,-1
4019,DQN_2,-1,1
4020,DQN_2,-1,1
4021,draw,0,0
4022,DQN_2,-1,1
4023,DQN,1,-1
4024,draw,0,0
4025,DQN_2,-1,1
4026,DQN_2,-1,1
4027,DQN_2,-1,1
4028,draw,0,0
4029,DQN,1,-1
4030,DQN,1,-1
4031,DQN,1,-1
4032,DQN,1,-1
4033,DQN,1,-1
4034,DQN_2,-1,1
4035,DQN_2,-1,1
4036,DQN_2,-1,1
4037,DQN,1,-1
4038,DQN,1,-1
4039,DQN,1,-1
4040,DQN,1,-1
4041,DQN_2,-1,1
4042,DQN,1,-1
4043,DQN_2,-1,1
4044,DQN_2,-1,1
4045,DQN,1,-1
4046,DQN_2,-1,1
4047,DQN_2,-1,1
4048,DQN,1,-1
4049,DQN,1,-1
4050,DQN,1,-1
4051,DQN_2,-1,1
4052,DQN,1,-1
4053,DQN_2,-1,1
4054,DQN,1,-1
4055,DQN_2,-1,1
4056,DQN_2,-1,1
4057,DQN,1,-1
4058,draw,0,0
4059,DQN,1,-1
4060,DQN,1,-1
4061,DQN,1,-1
4062,DQN,1,-1
4063,DQN,1,-1
4064,DQN,1,-1
4065,DQN,1,-1
4066,DQN_2,-1,1
4067,DQN,1,-1
4068,DQN,1,-1
4069,DQN,1,-1
4070,DQN,1,-1
4071,DQN,1,-1
4072,DQN_2,-1,1
4073,DQN,1,-1
4074,DQN,1,-1
4075,DQN,1,-1
4076,DQN_2,-1,1
4077,DQN,1,-1
4078,DQN,1,-1
4079,DQN,1,-1
4080,DQN_2,-1,1
4081,DQN_2,-1,1
4082,DQN,1,-1
4083,DQN,1,-1
4084,DQN,1,-1
4085,DQN,1,-1
4086,DQN,1,-1
4087,draw,0,0
4088,DQN,1,-1
4089,DQN,1,-1
4090,DQN,1,-1
4091,DQN,1,-1
4092,DQN,1,-1
4093,DQN,1,-1
4094,DQN,1,-1
4095,DQN,1,-1
4096,draw,0,0
4097,DQN,1,-1
4098,DQN,1,-1
4099,DQN,1,-1
4100,DQN,1,-1
4101,DQN,1,-1
4102,DQN,1,-1
4103,DQN,1,-1
4104,DQN,1,-1
4105,draw,0,0
4106,DQN,1,-1
4107,DQN,1,-1
4108,DQN_2,-1,1
4109,DQN_2,-1,1
4110,DQN_2,-1,1
4111,DQN,1,-1
4112,DQN,1,-1
4113,draw,0,0
4114,DQN,1,-1
4115,DQN,1,-1
4116,DQN_2,-1,1
4117,DQN,1,-1
4118,DQN_2,-1,1
4119,draw,0,0
4120,DQN,1,-1
4121,DQN,1,-1
4122,draw,0,0
4123,draw,0,0
4124,DQN,1,-1
4125,DQN,1,-1
4126,DQN_2,-1,1
4127,DQN,1,-1
4128,draw,0,0
4129,DQN_2,-1,1
4130,DQN_2,-1,1
4131,DQN,1,-1
4132,DQN_2,-1,1
4133,DQN_2,-1,1
4134,DQN_2,-1,1
4135,DQN_2,-1,1
4136,DQN,1,-1
4137,draw,0,0
4138,DQN,1,-1
4139,DQN_2,-1,1
4140,draw,0,0
4141,DQN,1,-1
4142,DQN_2,-1,1
4143,DQN_2,-1,1
4144,DQN_2,-1,1
4145,DQN_2,-1,1
4146,DQN_2,-1,1
4147,DQN_2,-1,1
4148,DQN,1,-1
4149,draw,0,0
4150,DQN_2,-1,1
4151,DQN_2,-1,1
4152,DQN,1,-1
4153,draw,0,0
4154,draw,0,0
4155,DQN,1,-1
4156,DQN,1,-1
4157,DQN_2,-1,1
4158,DQN_2,-1,1
4159,DQN_2,-1,1
4160,DQN_2,-1,1
4161,DQN_2,-1,1
4162,DQN_2,-1,1
4163,DQN_2,-1,1
4164,DQN_2,-1,1
4165,DQN_2,-1,1
4166,DQN_2,-1,1
4167,DQN_2,-1,1
4168,DQN_2,-1,1
4169,DQN_2,-1,1
4170,DQN_2,-1,1
4171,draw,0,0
4172,draw,0,0
4173,draw,0,0
4174,draw,0,0
4175,DQN_2,-1,1
4176,DQN_2,-1,1
4177,DQN_2,-1,1
4178,DQN_2,-1,1
4179,DQN_2,-1,1
4180,DQN_2,-1,1
4181,DQN_2,-1,1
4182,DQN,1,-1
4183,DQN_2,-1,1
4184,DQN_2,-1,1
4185,DQN,1,-1
4186,DQN_2,-1,1
4187,DQN,1,-1
4188,DQN_2,-1,1
4189,DQN_2,-1,1
4190,DQN_2,-1,1
4191,DQN_2,-1,1
4192,DQN_2,-1,1
4193,draw,0,0
4194,draw,0,0
4195,DQN_2,-1,1
4196,draw,0,0
4197,DQN_2,-1,1
4198,draw,0,0
4199,DQN,1,-1
4200,DQN_2,-1,1
4201,DQN,1,-1
4202,draw,0,0
4203,DQN_2,-1,1
4204,draw,0,0
4205,DQN,1,-1
4206,draw,0,0
4207,draw,0,0
4208,DQN_2,-1,1
4209,draw,0,0
4210,draw,0,0
4211,draw,0,0
4212,draw,0,0
4213,draw,0,0
4214,DQN_2,-1,1
4215,DQN,1,-1
4216,draw,0,0
4217,draw,0,0
4218,draw,0,0
4219,draw,0,0
4220,DQN_2,-1,1
4221,draw,0,0
4222,DQN_2,-1,1
4223,DQN_2,-1,1
4224,DQN_2,-1,1
4225,DQN_2,-1,1
4226,DQN_2,-1,1
4227,DQN,1,-1
4228,draw,0,0
4229,DQN_2,-1,1
4230,DQN_2,-1,1
4231,DQN_2,-1,1
4232,DQN_2,-1,1
4233,draw,0,0
4234,DQN_2,-1,1
4235,DQN,1,-1
4236,DQN_2,-1,1
4237,DQN_2,-1,1
4238,draw,0,0
4239,draw,0,0
4240,DQN_2,-1,1
4241,DQN_2,-1,1
4242,DQN_2,-1,1
4243,DQN,1,-1
4244,draw,0,0
4245,DQN,1,-1
4246,draw,0,0
4247,DQN_2,-1,1
4248,draw,0,0
4249,DQN,1,-1
4250,DQN_2,-1,1
4251,DQN_2,-1,1
4252,DQN,1,-1
4253,DQN_2,-1,1
4254,DQN,1,-1
4255,DQN_2,-1,1
4256,draw,0,0
4257,DQN_2,-1,1
4258,draw,0,0
4259,DQN_2,-1,1
4260,DQN,1,-1
4261,draw,0,0
4262,draw,0,0
4263,draw,0,0
4264,DQN_2,-1,1
4265,DQN_2,-1,1
4266,draw,0,0
4267,DQN,1,-1
4268,DQN_2,-1,1
4269,draw,0,0
4270,DQN_2,-1,1
4271,DQN_2,-1,1
4272,DQN,1,-1
4273,draw,0,0
4274,DQN_2,-1,1
4275,draw,0,0
4276,draw,0,0
4277,DQN_2,-1,1
4278,DQN_2,-1,1
4279,DQN_2,-1,1
4280,draw,0,0
4281,draw,0,0
4282,draw,0,0
4283,draw,0,0
4284,DQN_2,-1,1
4285,draw,0,0
4286,draw,0,0
4287,draw,0,0
4288,draw,0,0
4289,draw,0,0
4290,draw,0,0
4291,DQN_2,-1,1
4292,draw,0,0
4293,draw,0,0
4294,draw,0,0
4295,draw,0,0
4296,draw,0,0
4297,draw,0,0
4298,draw,0,0
4299,draw,0,0
4300,draw,0,0
4301,draw,0,0
4302,DQN,1,-1
4303,DQN,1,-1
4304,draw,0,0
4305,draw,0,0
4306,draw,0,0
4307,DQN_2,-1,1
4308,DQN_2,-1,1
4309,DQN_2,-1,1
4310,draw,0,0
4311,DQN_2,-1,1
4312,draw,0,0
4313,DQN,1,-1
4314,DQN_2,-1,1
4315,DQN,1,-1
4316,draw,0,0
4317,DQN_2,-1,1
4318,draw,0,0
4319,DQN_2,-1,1
4320,DQN_2,-1,1
4321,DQN,1,-1
4322,DQN_2,-1,1
4323,draw,0,0
4324,draw,0,0
4325,DQN,1,-1
4326,DQN,1,-1
4327,DQN,1,-1
4328,DQN_2,-1,1
4329,draw,0,0
4330,DQN_2,-1,1
4331,DQN_2,-1,1
4332,DQN_2,-1,1
4333,DQN_2,-1,1
4334,draw,0,0
4335,draw,0,0
4336,DQN,1,-1
4337,DQN_2,-1,1
4338,draw,0,0
4339,draw,0,0
4340,draw,0,0
4341,DQN,1,-1
4342,DQN_2,-1,1
4343,DQN,1,-1
4344,draw,0,0
4345,draw,0,0
4346,DQN_2,-1,1
4347,draw,0,0
4348,DQN_2,-1,1
4349,DQN,1,-1
4350,DQN,1,-1
4351,DQN_2,-1,1
4352,draw,0,0
4353,draw,0,0
4354,draw,0,0
4355,DQN_2,-1,1
4356,DQN_2,-1,1
4357,DQN,1,-1
4358,DQN_2,-1,1
4359,DQN_2,-1,1
4360,DQN,1,-1
4361,DQN,1,-1
4362,DQN_2,-1,1
4363,DQN_2,-1,1
4364,draw,0,0
4365,DQN,1,-1
4366,DQN,1,-1
4367,draw,0,0
4368,draw,0,0
4369,draw,0,0
4370,DQN,1,-1
4371,draw,0,0
4372,draw,0,0
4373,DQN_2,-1,1
4374,DQN_2,-1,1
4375,draw,0,0
4376,DQN_2,-1,1
4377,DQN_2,-1,1
4378,draw,0,0
4379,draw,0,0
4380,DQN,1,-1
4381,DQN_2,-1,1
4382,draw,0,0
4383,DQN_2,-1,1
4384,DQN_2,-1,1
4385,DQN,1,-1
4386,draw,0,0
4387,draw,0,0
4388,DQN_2,-1,1
4389,draw,0,0
4390,draw,0,0
4391,draw,0,0
4392,draw,0,0
4393,draw,0,0
4394,DQN,1,-1
4395,DQN_2,-1,1
4396,DQN,1,-1
4397,DQN_2,-1,1
4398,DQN,1,-1
4399,DQN_2,-1,1
4400,DQN,1,-1
4401,DQN_2,-1,1
4402,draw,0,0
4403,DQN_2,-1,1
4404,DQN_2,-1,1
4405,DQN_2,-1,1
4406,DQN_2,-1,1
4407,draw,0,0
4408,draw,0,0
4409,DQN,1,-1
4410,DQN_2,-1,1
4411,DQN,1,-1
4412,draw,0,0
4413,DQN_2,-1,1
4414,DQN_2,-1,1
4415,DQN_2,-1,1
4416,draw,0,0
4417,DQN,1,-1
4418,DQN_2,-1,1
4419,draw,0,0
4420,DQN_2,-1,1
4421,DQN,1,-1
4422,draw,0,0
4423,DQN_2,-1,1
4424,draw,0,0
4425,DQN_2,-1,1
4426,draw,0,0
4427,draw,0,0
4428,DQN_2,-1,1
4429,DQN_2,-1,1
4430,DQN_2,-1,1
4431,DQN_2,-1,1
4432,DQN_2,-1,1
4433,draw,0,0
4434,DQN_2,-1,1
4435,DQN_2,-1,1
4436,draw,0,0
4437,draw,0,0
4438,DQN_2,-1,1
4439,DQN_2,-1,1
4440,draw,0,0
4441,DQN_2,-1,1
4442,DQN_2,-1,1
4443,DQN_2,-1,1
4444,DQN_2,-1,1
4445,DQN_2,-1,1
4446,DQN,1,-1
4447,DQN_2,-1,1
4448,DQN,1,-1
4449,DQN_2,-1,1
4450,DQN_2,-1,1
4451,DQN_2,-1,1
4452,DQN_2,-1,1
4453,DQN_2,-1,1
4454,draw,0,0
4455,draw,0,0
4456,DQN,1,-1
4457,draw,0,0
4458,draw,0,0
4459,DQN,1,-1
4460,draw,0,0
4461,draw,0,0
4462,draw,0,0
4463,DQN_2,-1,1
4464,DQN_2,-1,1
4465,DQN_2,-1,1
4466,DQN_2,-1,1
4467,DQN_2,-1,1
4468,DQN_2,-1,1
4469,draw,0,0
4470,DQN_2,-1,1
4471,draw,0,0
4472,DQN_2,-1,1
4473,DQN_2,-1,1
4474,DQN_2,-1,1
4475,DQN_2,-1,1
4476,DQN_2,-1,1
4477,DQN,1,-1
4478,draw,0,0
4479,DQN_2,-1,1
4480,draw,0,0
4481,draw,0,0
4482,DQN_2,-1,1
4483,draw,0,0
4484,draw,0,0
4485,DQN,1,-1
4486,DQN_2,-1,1
4487,DQN_2,-1,1
4488,DQN,1,-1
4489,draw,0,0
4490,draw,0,0
4491,DQN_2,-1,1
4492,DQN,1,-1
4493,draw,0,0
4494,draw,0,0
4495,draw,0,0
4496,draw,0,0
4497,draw,0,0
4498,draw,0,0
4499,draw,0,0
4500,draw,0,0
4501,DQN_2,-1,1
4502,draw,0,0
4503,draw,0,0
4504,draw,0,0
4505,draw,0,0
4506,draw,0,0
4507,draw,0,0
4508,draw,0,0
4509,draw,0,0
4510,draw,0,0
4511,draw,0,0
4512,DQN_2,-1,1
4513,draw,0,0
4514,DQN,1,-1
4515,draw,0,0
4516,draw,0,0
4517,DQN_2,-1,1
4518,DQN_2,-1,1
4519,DQN_2,-1,1
4520,DQN_2,-1,1
4521,DQN_2,-1,1
4522,DQN_2,-1,1
4523,DQN_2,-1,1
4524,DQN,1,-1
4525,draw,0,0
4526,DQN_2,-1,1
4527,DQN,1,-1
4528,draw,0,0
4529,draw,0,0
4530,draw,0,0
4531,DQN_2,-1,1
4532,draw,0,0
4533,draw,0,0
4534,draw,0,0
4535,draw,0,0
4536,draw,0,0
4537,draw,0,0
4538,draw,0,0
4539,DQN,1,-1
4540,draw,0,0
4541,draw,0,0
4542,DQN,1,-1
4543,draw,0,0
4544,draw,0,0
4545,draw,0,0
4546,draw,0,0
4547,draw,0,0
4548,draw,0,0
4549,draw,0,0
4550,draw,0,0
4551,draw,0,0
4552,draw,0,0
4553,draw,0,0
4554,draw,0,0
4555,draw,0,0
4556,draw,0,0
4557,draw,0,0
4558,draw,0,0
4559,draw,0,0
4560,draw,0,0
4561,draw,0,0
4562,draw,0,0
4563,draw,0,0
4564,draw,0,0
4565,draw,0,0
4566,DQN_2,-1,1
4567,draw,0,0
4568,draw,0,0
4569,draw,0,0
4570,draw,0,0
4571,draw,0,0
4572,DQN,1,-1
4573,draw,0,0
4574,DQN_2,-1,1
4575,DQN,1,-1
4576,draw,0,0
4577,draw,0,0
4578,draw,0,0
4579,DQN_2,-1,1
4580,draw,0,0
4581,draw,0,0
4582,draw,0,0
4583,draw,0,0
4584,draw,0,0
4585,draw,0,0
4586,draw,0,0
4587,draw,0,0
4588,draw,0,0
4589,DQN_2,-1,1
4590,draw,0,0
4591,draw,0,0
4592,draw,0,0
4593,draw,0,0
4594,draw,0,0
4595,DQN,1,-1
4596,draw,0,0
4597,draw,0,0
4598,DQN,1,-1
4599,draw,0,0
4600,draw,0,0
4601,draw,0,0
4602,draw,0,0
4603,draw,0,0
4604,draw,0,0
4605,draw,0,0
4606,draw,0,0
4607,DQN_2,-1,1
4608,DQN_2,-1,1
4609,DQN_2,-1,1
4610,DQN_2,-1,1
4611,DQN_2,-1,1
4612,draw,0,0
4613,draw,0,0
4614,draw,0,0
4615,DQN,1,-1
4616,DQN_2,-1,1
4617,draw,0,0
4618,draw,0,0
4619,draw,0,0
4620,DQN_2,-1,1
4621,draw,0,0
4622,draw,0,0
4623,DQN,1,-1
4624,draw,0,0
4625,draw,0,0
4626,draw,0,0
4627,draw,0,0
4628,DQN_2,-1,1
4629,DQN_2,-1,1
4630,draw,0,0
4631,DQN,1,-1
4632,draw,0,0
4633,DQN_2,-1,1
4634,DQN_2,-1,1
4635,draw,0,0
4636,DQN_2,-1,1
4637,draw,0,0
4638,draw,0,0
4639,draw,0,0
4640,draw,0,0
4641,DQN,1,-1
4642,DQN_2,-1,1
4643,DQN_2,-1,1
4644,DQN,1,-1
4645,DQN,1,-1
4646,DQN,1,-1
4647,DQN_2,-1,1
4648,DQN_2,-1,1
4649,draw,0,0
4650,draw,0,0
4651,DQN,1,-1
4652,DQN,1,-1
4653,draw,0,0
4654,DQN,1,-1
4655,DQN,1,-1
4656,draw,0,0
4657,DQN_2,-1,1
4658,DQN,1,-1
4659,draw,0,0
4660,DQN_2,-1,1
4661,DQN,1,-1
4662,DQN,1,-1
4663,draw,0,0
4664,DQN_2,-1,1
4665,draw,0,0
4666,DQN_2,-1,1
4667,draw,0,0
4668,draw,0,0
4669,draw,0,0
4670,DQN,1,-1
4671,DQN,1,-1
4672,DQN_2,-1,1
4673,draw,0,0
4674,DQN,1,-1
4675,DQN,1,-1
4676,DQN,1,-1
4677,DQN,1,-1
4678,DQN_2,-1,1
4679,DQN_2,-1,1
4680,DQN,1,-1
4681,draw,0,0
4682,DQN,1,-1
4683,DQN_2,-1,1
4684,DQN,1,-1
4685,DQN_2,-1,1
4686,draw,0,0
4687,DQN_2,-1,1
4688,DQN,1,-1
4689,DQN,1,-1
4690,draw,0,0
4691,draw,0,0
4692,draw,0,0
4693,draw,0,0
4694,draw,0,0
4695,DQN,1,-1
4696,DQN_2,-1,1
4697,DQN_2,-1,1
4698,DQN_2,-1,1
4699,DQN_2,-1,1
4700,DQN,1,-1
4701,DQN,1,-1
4702,DQN_2,-1,1
4703,DQN_2,-1,1
4704,DQN,1,-1
4705,DQN,1,-1
4706,DQN,1,-1
4707,DQN_2,-1,1
4708,DQN,1,-1
4709,DQN_2,-1,1
4710,DQN,1,-1
4711,DQN,1,-1
4712,DQN,1,-1
4713,DQN_2,-1,1
4714,DQN_2,-1,1
4715,DQN_2,-1,1
4716,DQN,1,-1
4717,DQN_2,-1,1
4718,DQN_2,-1,1
4719,DQN_2,-1,1
4720,DQN_2,-1,1
4721,DQN,1,-1
4722,DQN,1,-1
4723,DQN_2,-1,1
4724,DQN_2,-1,1
4725,DQN_2,-1,1
4726,DQN_2,-1,1
4727,DQN_2,-1,1
4728,DQN,1,-1
4729,DQN_2,-1,1
4730,draw,0,0
4731,DQN,1,-1
4732,DQN,1,-1
4733,DQN_2,-1,1
4734,DQN,1,-1
4735,DQN_2,-1,1
4736,DQN,1,-1
4737,DQN_2,-1,1
4738,DQN,1,-1
4739,DQN_2,-1,1
4740,DQN,1,-1
4741,DQN,1,-1
4742,draw,0,0
4743,DQN_2,-1,1
4744,DQN,1,-1
4745,DQN_2,-1,1
4746,DQN_2,-1,1
4747,DQN_2,-1,1
4748,DQN,1,-1
4749,DQN_2,-1,1
4750,DQN_2,-1,1
4751,DQN,1,-1
4752,DQN_2,-1,1
4753,DQN_2,-1,1
4754,DQN,1,-1
4755,DQN_2,-1,1
4756,DQN_2,-1,1
4757,DQN,1,-1
4758,DQN,1,-1
4759,DQN,1,-1
4760,DQN_2,-1,1
4761,DQN,1,-1
4762,draw,0,0
4763,DQN,1,-1
4764,DQN,1,-1
4765,DQN,1,-1
4766,DQN_2,-1,1
4767,DQN_2,-1,1
4768,DQN_2,-1,1
4769,draw,0,0
4770,DQN_2,-1,1
4771,DQN_2,-1,1
4772,DQN_2,-1,1
4773,DQN,1,-1
4774,DQN_2,-1,1
4775,DQN_2,-1,1
4776,DQN,1,-1
4777,DQN_2,-1,1
4778,draw,0,0
4779,draw,0,0
4780,draw,0,0
4781,DQN,1,-1
4782,draw,0,0
4783,DQN_2,-1,1
4784,DQN_2,-1,1
4785,draw,0,0
4786,DQN_2,-1,1
4787,DQN,1,-1
4788,draw,0,0
4789,draw,0,0
4790,draw,0,0
4791,draw,0,0
4792,draw,0,0
4793,draw,0,0
4794,draw,0,0
4795,draw,0,0
4796,draw,0,0
4797,draw,0,0
4798,draw,0,0
4799,DQN_2,-1,1
4800,draw,0,0
4801,draw,0,0
4802,draw,0,0
4803,DQN_2,-1,1
4804,DQN_2,-1,1
4805,draw,0,0
4806,draw,0,0
4807,draw,0,0
4808,draw,0,0
4809,DQN_2,-1,1
4810,DQN_2,-1,1
4811,DQN_2,-1,1
4812,DQN_2,-1,1
4813,draw,0,0
4814,draw,0,0
4815,draw,0,0
4816,draw,0,0
4817,draw,0,0
4818,draw,0,0
4819,draw,0,0
4820,draw,0,0
4821,draw,0,0
4822,draw,0,0
4823,DQN_2,-1,1
4824,DQN_2,-1,1
4825,draw,0,0
4826,DQN,1,-1
4827,draw,0,0
4828,draw,0,0
4829,draw,0,0
4830,draw,0,0
4831,draw,0,0
4832,draw,0,0
4833,draw,0,0
4834,draw,0,0
4835,draw,0,0
4836,draw,0,0
4837,draw,0,0
4838,draw,0,0
4839,draw,0,0
4840,draw,0,0
4841,draw,0,0
4842,DQN_2,-1,1
4843,draw,0,0
4844,draw,0,0
4845,draw,0,0
4846,draw,0,0
4847,draw,0,0
4848,draw,0,0
4849,draw,0,0
4850,draw,0,0
4851,draw,0,0
4852,draw,0,0
4853,draw,0,0
4854,draw,0,0
4855,draw,0,0
4856,draw,0,0
4857,draw,0,0
4858,draw,0,0
4859,DQN_2,-1,1
4860,draw,0,0
4861,draw,0,0
4862,draw,0,0
4863,draw,0,0
4864,draw,0,0
4865,draw,0,0
4866,draw,0,0
4867,draw,0,0
4868,draw,0,0
4869,draw,0,0
4870,draw,0,0
4871,draw,0,0
4872,draw,0,0
4873,draw,0,0
4874,draw,0,0
4875,draw,0,0
4876,draw,0,0
4877,draw,0,0
4878,draw,0,0
4879,draw,0,0
4880,draw,0,0
4881,draw,0,0
4882,draw,0,0
4883,draw,0,0
4884,draw,0,0
4885,draw,0,0
4886,draw,0,0
4887,draw,0,0
4888,draw,0,0
4889,draw,0,0
4890,draw,0,0
4891,draw,0,0
4892,draw,0,0
4893,draw,0,0
4894,draw,0,0
4895,draw,0,0
4896,draw,0,0
4897,draw,0,0
4898,draw,0,0
4899,DQN,1,-1
4900,draw,0,0
4901,draw,0,0
4902,draw,0,0
4903,draw,0,0
4904,draw,0,0
4905,draw,0,0
4906,DQN,1,-1
4907,draw,0,0
4908,DQN_2,-1,1
4909,draw,0,0
4910,draw,0,0
4911,DQN_2,-1,1
4912,draw,0,0
4913,DQN,1,-1
4914,draw,0,0
4915,DQN,1,-1
4916,DQN,1,-1
4917,draw,0,0
4918,DQN,1,-1
4919,DQN,1,-1
4920,DQN,1,-1
4921,DQN_2,-1,1
4922,DQN,1,-1
4923,DQN,1,-1
4924,DQN,1,-1
4925,DQN_2,-1,1
4926,DQN,1,-1
4927,DQN,1,-1
4928,DQN_2,-1,1
4929,DQN,1,-1
4930,DQN_2,-1,1
4931,DQN_2,-1,1
4932,DQN,1,-1
4933,DQN_2,-1,1
4934,DQN_2,-1,1
4935,DQN,1,-1
4936,DQN,1,-1
4937,DQN,1,-1
4938,DQN,1,-1
4939,DQN,1,-1
4940,DQN_2,-1,1
4941,DQN_2,-1,1
4942,DQN,1,-1
4943,DQN_2,-1,1
4944,DQN_2,-1,1
4945,DQN_2,-1,1
4946,DQN_2,-1,1
4947,DQN_2,-1,1
4948,DQN_2,-1,1
4949,DQN_2,-1,1
4950,DQN,1,-1
4951,DQN_2,-1,1
4952,DQN_2,-1,1
4953,DQN,1,-1
4954,DQN_2,-1,1
4955,DQN,1,-1
4956,DQN_2,-1,1
4957,DQN,1,-1
4958,DQN,1,-1
4959,DQN,1,-1
4960,DQN,1,-1
4961,DQN_2,-1,1
4962,DQN,1,-1
4963,DQN_2,-1,1
4964,DQN,1,-1
4965,DQN_2,-1,1
4966,DQN_2,-1,1
4967,DQN_2,-1,1
4968,DQN,1,-1
4969,DQN_2,-1,1
4970,DQN_2,-1,1
4971,DQN,1,-1
