episode,winner,MinimaxQ,Random
5981,MinimaxQ,1,-1
5982,MinimaxQ,1,-1
5983,Random,-1,1
5984,Random,-1,1
5985,draw,0,0
5986,MinimaxQ,1,-1
5987,MinimaxQ,1,-1
5988,MinimaxQ,1,-1
5989,MinimaxQ,1,-1
5990,MinimaxQ,1,-1
5991,Random,-1,1
5992,Random,-1,1
5993,MinimaxQ,1,-1
5994,draw,0,0
5995,MinimaxQ,1,-1
5996,draw,0,0
5997,Random,-1,1
5998,draw,0,0
5999,Random,-1,1
6000,draw,0,0
6001,MinimaxQ,1,-1
6002,MinimaxQ,1,-1
6003,MinimaxQ,1,-1
6004,MinimaxQ,1,-1
6005,Random,-1,1
6006,Random,-1,1
6007,MinimaxQ,1,-1
6008,MinimaxQ,1,-1
6009,draw,0,0
6010,MinimaxQ,1,-1
6011,MinimaxQ,1,-1
6012,MinimaxQ,1,-1
6013,MinimaxQ,1,-1
6014,Random,-1,1
6015,MinimaxQ,1,-1
6016,draw,0,0
6017,MinimaxQ,1,-1
6018,Random,-1,1
6019,MinimaxQ,1,-1
6020,MinimaxQ,1,-1
6021,MinimaxQ,1,-1
6022,Random,-1,1
6023,MinimaxQ,1,-1
6024,MinimaxQ,1,-1
6025,MinimaxQ,1,-1
6026,MinimaxQ,1,-1
6027,draw,0,0
6028,MinimaxQ,1,-1
6029,draw,0,0
6030,draw,0,0
6031,MinimaxQ,1,-1
6032,draw,0,0
6033,MinimaxQ,1,-1
6034,draw,0,0
6035,MinimaxQ,1,-1
6036,Random,-1,1
6037,MinimaxQ,1,-1
6038,MinimaxQ,1,-1
6039,MinimaxQ,1,-1
6040,MinimaxQ,1,-1
6041,MinimaxQ,1,-1
6042,MinimaxQ,1,-1
6043,draw,0,0
6044,Random,-1,1
6045,Random,-1,1
6046,MinimaxQ,1,-1
6047,MinimaxQ,1,-1
6048,MinimaxQ,1,-1
6049,MinimaxQ,1,-1
6050,MinimaxQ,1,-1
6051,Random,-1,1
6052,Random,-1,1
6053,MinimaxQ,1,-1
6054,MinimaxQ,1,-1
6055,MinimaxQ,1,-1
6056,draw,0,0
6057,draw,0,0
6058,MinimaxQ,1,-1
6059,draw,0,0
6060,draw,0,0
6061,MinimaxQ,1,-1
6062,MinimaxQ,1,-1
6063,MinimaxQ,1,-1
6064,MinimaxQ,1,-1
6065,draw,0,0
6066,draw,0,0
6067,Random,-1,1
6068,MinimaxQ,1,-1
6069,draw,0,0
6070,Random,-1,1
6071,MinimaxQ,1,-1
6072,draw,0,0
6073,MinimaxQ,1,-1
6074,draw,0,0
6075,draw,0,0
6076,MinimaxQ,1,-1
6077,Random,-1,1
6078,MinimaxQ,1,-1
6079,Random,-1,1
6080,draw,0,0
6081,MinimaxQ,1,-1
6082,Random,-1,1
6083,MinimaxQ,1,-1
6084,MinimaxQ,1,-1
6085,draw,0,0
6086,MinimaxQ,1,-1
6087,draw,0,0
6088,draw,0,0
6089,MinimaxQ,1,-1
6090,MinimaxQ,1,-1
6091,draw,0,0
6092,MinimaxQ,1,-1
6093,MinimaxQ,1,-1
6094,draw,0,0
6095,draw,0,0
6096,MinimaxQ,1,-1
6097,MinimaxQ,1,-1
6098,draw,0,0
6099,MinimaxQ,1,-1
6100,MinimaxQ,1,-1
6101,Random,-1,1
6102,draw,0,0
6103,Random,-1,1
6104,MinimaxQ,1,-1
6105,MinimaxQ,1,-1
6106,MinimaxQ,1,-1
6107,draw,0,0
6108,MinimaxQ,1,-1
6109,Random,-1,1
6110,draw,0,0
6111,MinimaxQ,1,-1
6112,Random,-1,1
6113,MinimaxQ,1,-1
6114,draw,0,0
6115,draw,0,0
6116,Random,-1,1
6117,draw,0,0
6118,draw,0,0
6119,MinimaxQ,1,-1
6120,Random,-1,1
6121,draw,0,0
6122,MinimaxQ,1,-1
6123,draw,0,0
6124,MinimaxQ,1,-1
6125,Random,-1,1
6126,MinimaxQ,1,-1
6127,MinimaxQ,1,-1
6128,MinimaxQ,1,-1
6129,draw,0,0
6130,MinimaxQ,1,-1
6131,Random,-1,1
6132,Random,-1,1
6133,MinimaxQ,1,-1
6134,draw,0,0
6135,draw,0,0
6136,MinimaxQ,1,-1
6137,MinimaxQ,1,-1
6138,MinimaxQ,1,-1
6139,draw,0,0
6140,MinimaxQ,1,-1
6141,MinimaxQ,1,-1
6142,MinimaxQ,1,-1
6143,MinimaxQ,1,-1
6144,MinimaxQ,1,-1
6145,MinimaxQ,1,-1
6146,MinimaxQ,1,-1
6147,draw,0,0
6148,draw,0,0
6149,draw,0,0
6150,draw,0,0
6151,Random,-1,1
6152,draw,0,0
6153,draw,0,0
6154,Random,-1,1
6155,MinimaxQ,1,-1
6156,draw,0,0
6157,MinimaxQ,1,-1
6158,draw,0,0
6159,draw,0,0
6160,Random,-1,1
6161,draw,0,0
6162,MinimaxQ,1,-1
6163,draw,0,0
6164,MinimaxQ,1,-1
6165,draw,0,0
6166,draw,0,0
6167,MinimaxQ,1,-1
6168,MinimaxQ,1,-1
6169,MinimaxQ,1,-1
6170,draw,0,0
6171,MinimaxQ,1,-1
6172,draw,0,0
6173,draw,0,0
6174,Random,-1,1
6175,draw,0,0
6176,MinimaxQ,1,-1
6177,draw,0,0
6178,draw,0,0
6179,draw,0,0
6180,draw,0,0
6181,MinimaxQ,1,-1
6182,MinimaxQ,1,-1
6183,MinimaxQ,1,-1
6184,MinimaxQ,1,-1
6185,draw,0,0
6186,draw,0,0
6187,draw,0,0
6188,Random,-1,1
6189,Random,-1,1
6190,draw,0,0
6191,MinimaxQ,1,-1
6192,MinimaxQ,1,-1
6193,draw,0,0
6194,MinimaxQ,1,-1
6195,draw,0,0
6196,draw,0,0
6197,draw,0,0
6198,draw,0,0
6199,draw,0,0
6200,MinimaxQ,1,-1
6201,Random,-1,1
6202,Random,-1,1
6203,draw,0,0
6204,Random,-1,1
6205,MinimaxQ,1,-1
6206,MinimaxQ,1,-1
6207,Random,-1,1
6208,MinimaxQ,1,-1
6209,draw,0,0
6210,draw,0,0
6211,MinimaxQ,1,-1
6212,Random,-1,1
6213,MinimaxQ,1,-1
6214,MinimaxQ,1,-1
6215,MinimaxQ,1,-1
6216,MinimaxQ,1,-1
6217,MinimaxQ,1,-1
6218,MinimaxQ,1,-1
6219,draw,0,0
6220,MinimaxQ,1,-1
6221,Random,-1,1
6222,draw,0,0
6223,Random,-1,1
6224,MinimaxQ,1,-1
6225,draw,0,0
6226,MinimaxQ,1,-1
6227,MinimaxQ,1,-1
6228,MinimaxQ,1,-1
6229,draw,0,0
6230,Random,-1,1
6231,MinimaxQ,1,-1
6232,draw,0,0
6233,MinimaxQ,1,-1
6234,MinimaxQ,1,-1
6235,draw,0,0
6236,MinimaxQ,1,-1
6237,Random,-1,1
6238,MinimaxQ,1,-1
6239,MinimaxQ,1,-1
6240,draw,0,0
6241,MinimaxQ,1,-1
6242,draw,0,0
6243,MinimaxQ,1,-1
6244,draw,0,0
6245,Random,-1,1
6246,MinimaxQ,1,-1
6247,Random,-1,1
6248,Random,-1,1
6249,draw,0,0
6250,MinimaxQ,1,-1
6251,draw,0,0
6252,MinimaxQ,1,-1
6253,draw,0,0
6254,draw,0,0
6255,draw,0,0
6256,draw,0,0
6257,MinimaxQ,1,-1
6258,MinimaxQ,1,-1
6259,MinimaxQ,1,-1
6260,MinimaxQ,1,-1
6261,MinimaxQ,1,-1
6262,MinimaxQ,1,-1
6263,draw,0,0
6264,MinimaxQ,1,-1
6265,MinimaxQ,1,-1
6266,draw,0,0
6267,draw,0,0
6268,draw,0,0
6269,draw,0,0
6270,Random,-1,1
6271,Random,-1,1
6272,MinimaxQ,1,-1
6273,MinimaxQ,1,-1
6274,Random,-1,1
6275,draw,0,0
6276,MinimaxQ,1,-1
6277,MinimaxQ,1,-1
6278,draw,0,0
6279,draw,0,0
6280,MinimaxQ,1,-1
6281,Random,-1,1
6282,Random,-1,1
6283,MinimaxQ,1,-1
6284,MinimaxQ,1,-1
6285,MinimaxQ,1,-1
6286,draw,0,0
6287,MinimaxQ,1,-1
6288,MinimaxQ,1,-1
6289,MinimaxQ,1,-1
6290,MinimaxQ,1,-1
6291,MinimaxQ,1,-1
6292,draw,0,0
6293,MinimaxQ,1,-1
6294,draw,0,0
6295,MinimaxQ,1,-1
6296,Random,-1,1
6297,MinimaxQ,1,-1
6298,MinimaxQ,1,-1
6299,MinimaxQ,1,-1
6300,Random,-1,1
6301,MinimaxQ,1,-1
6302,draw,0,0
6303,draw,0,0
6304,MinimaxQ,1,-1
6305,draw,0,0
6306,draw,0,0
6307,MinimaxQ,1,-1
6308,MinimaxQ,1,-1
6309,MinimaxQ,1,-1
6310,Random,-1,1
6311,draw,0,0
6312,MinimaxQ,1,-1
6313,Random,-1,1
6314,MinimaxQ,1,-1
6315,draw,0,0
6316,draw,0,0
6317,draw,0,0
6318,draw,0,0
6319,draw,0,0
6320,Random,-1,1
6321,Random,-1,1
6322,MinimaxQ,1,-1
6323,MinimaxQ,1,-1
6324,MinimaxQ,1,-1
6325,MinimaxQ,1,-1
6326,MinimaxQ,1,-1
6327,draw,0,0
6328,Random,-1,1
6329,draw,0,0
6330,Random,-1,1
6331,draw,0,0
6332,draw,0,0
6333,Random,-1,1
6334,draw,0,0
6335,draw,0,0
6336,draw,0,0
6337,MinimaxQ,1,-1
6338,draw,0,0
6339,MinimaxQ,1,-1
6340,draw,0,0
6341,Random,-1,1
6342,draw,0,0
6343,MinimaxQ,1,-1
6344,MinimaxQ,1,-1
6345,MinimaxQ,1,-1
6346,MinimaxQ,1,-1
6347,Random,-1,1
6348,draw,0,0
6349,draw,0,0
6350,MinimaxQ,1,-1
6351,MinimaxQ,1,-1
6352,draw,0,0
6353,draw,0,0
6354,draw,0,0
6355,MinimaxQ,1,-1
6356,draw,0,0
6357,Random,-1,1
6358,draw,0,0
6359,MinimaxQ,1,-1
6360,Random,-1,1
6361,draw,0,0
6362,MinimaxQ,1,-1
6363,draw,0,0
6364,MinimaxQ,1,-1
6365,draw,0,0
6366,Random,-1,1
6367,Random,-1,1
6368,Random,-1,1
6369,MinimaxQ,1,-1
6370,MinimaxQ,1,-1
6371,MinimaxQ,1,-1
6372,MinimaxQ,1,-1
6373,draw,0,0
6374,draw,0,0
6375,MinimaxQ,1,-1
6376,MinimaxQ,1,-1
6377,Random,-1,1
6378,MinimaxQ,1,-1
6379,Random,-1,1
6380,MinimaxQ,1,-1
6381,MinimaxQ,1,-1
6382,MinimaxQ,1,-1
6383,MinimaxQ,1,-1
6384,MinimaxQ,1,-1
6385,MinimaxQ,1,-1
6386,Random,-1,1
6387,Random,-1,1
6388,Random,-1,1
6389,MinimaxQ,1,-1
6390,MinimaxQ,1,-1
6391,Random,-1,1
6392,draw,0,0
6393,MinimaxQ,1,-1
6394,MinimaxQ,1,-1
6395,draw,0,0
6396,MinimaxQ,1,-1
6397,MinimaxQ,1,-1
6398,Random,-1,1
6399,draw,0,0
6400,MinimaxQ,1,-1
6401,MinimaxQ,1,-1
6402,draw,0,0
6403,draw,0,0
6404,draw,0,0
6405,MinimaxQ,1,-1
6406,Random,-1,1
6407,Random,-1,1
6408,MinimaxQ,1,-1
6409,Random,-1,1
6410,Random,-1,1
6411,draw,0,0
6412,MinimaxQ,1,-1
6413,Random,-1,1
6414,draw,0,0
6415,MinimaxQ,1,-1
6416,MinimaxQ,1,-1
6417,draw,0,0
6418,MinimaxQ,1,-1
6419,MinimaxQ,1,-1
6420,MinimaxQ,1,-1
6421,Random,-1,1
6422,Random,-1,1
6423,Random,-1,1
6424,draw,0,0
6425,draw,0,0
6426,MinimaxQ,1,-1
6427,MinimaxQ,1,-1
6428,MinimaxQ,1,-1
6429,draw,0,0
6430,draw,0,0
6431,MinimaxQ,1,-1
6432,MinimaxQ,1,-1
6433,MinimaxQ,1,-1
6434,draw,0,0
6435,draw,0,0
6436,MinimaxQ,1,-1
6437,draw,0,0
6438,MinimaxQ,1,-1
6439,MinimaxQ,1,-1
6440,MinimaxQ,1,-1
6441,Random,-1,1
6442,Random,-1,1
6443,draw,0,0
6444,Random,-1,1
6445,draw,0,0
6446,MinimaxQ,1,-1
6447,draw,0,0
6448,draw,0,0
6449,MinimaxQ,1,-1
6450,MinimaxQ,1,-1
6451,MinimaxQ,1,-1
6452,draw,0,0
6453,MinimaxQ,1,-1
6454,MinimaxQ,1,-1
6455,MinimaxQ,1,-1
6456,MinimaxQ,1,-1
6457,MinimaxQ,1,-1
6458,MinimaxQ,1,-1
6459,MinimaxQ,1,-1
6460,MinimaxQ,1,-1
6461,Random,-1,1
6462,draw,0,0
6463,Random,-1,1
6464,draw,0,0
6465,MinimaxQ,1,-1
6466,MinimaxQ,1,-1
6467,MinimaxQ,1,-1
6468,Random,-1,1
6469,MinimaxQ,1,-1
6470,MinimaxQ,1,-1
6471,MinimaxQ,1,-1
6472,draw,0,0
6473,MinimaxQ,1,-1
6474,draw,0,0
6475,MinimaxQ,1,-1
6476,Random,-1,1
6477,MinimaxQ,1,-1
6478,draw,0,0
6479,Random,-1,1
6480,MinimaxQ,1,-1
6481,draw,0,0
6482,draw,0,0
6483,draw,0,0
6484,MinimaxQ,1,-1
6485,Random,-1,1
6486,draw,0,0
6487,MinimaxQ,1,-1
6488,draw,0,0
6489,draw,0,0
6490,draw,0,0
6491,MinimaxQ,1,-1
6492,Random,-1,1
6493,draw,0,0
6494,MinimaxQ,1,-1
6495,MinimaxQ,1,-1
6496,MinimaxQ,1,-1
6497,Random,-1,1
6498,draw,0,0
6499,draw,0,0
6500,Random,-1,1
6501,draw,0,0
6502,MinimaxQ,1,-1
6503,MinimaxQ,1,-1
6504,MinimaxQ,1,-1
6505,draw,0,0
6506,MinimaxQ,1,-1
6507,Random,-1,1
6508,draw,0,0
6509,draw,0,0
6510,MinimaxQ,1,-1
6511,MinimaxQ,1,-1
6512,Random,-1,1
6513,Random,-1,1
6514,MinimaxQ,1,-1
6515,MinimaxQ,1,-1
6516,MinimaxQ,1,-1
6517,MinimaxQ,1,-1
6518,Random,-1,1
6519,draw,0,0
6520,MinimaxQ,1,-1
6521,MinimaxQ,1,-1
6522,MinimaxQ,1,-1
6523,MinimaxQ,1,-1
6524,Random,-1,1
6525,Random,-1,1
6526,draw,0,0
6527,draw,0,0
6528,MinimaxQ,1,-1
6529,MinimaxQ,1,-1
6530,MinimaxQ,1,-1
6531,MinimaxQ,1,-1
6532,MinimaxQ,1,-1
6533,Random,-1,1
6534,MinimaxQ,1,-1
6535,draw,0,0
6536,draw,0,0
6537,MinimaxQ,1,-1
6538,MinimaxQ,1,-1
6539,MinimaxQ,1,-1
6540,draw,0,0
6541,Random,-1,1
6542,MinimaxQ,1,-1
6543,draw,0,0
6544,Random,-1,1
6545,draw,0,0
6546,MinimaxQ,1,-1
6547,MinimaxQ,1,-1
6548,draw,0,0
6549,draw,0,0
6550,MinimaxQ,1,-1
6551,MinimaxQ,1,-1
6552,MinimaxQ,1,-1
6553,MinimaxQ,1,-1
6554,MinimaxQ,1,-1
6555,MinimaxQ,1,-1
6556,draw,0,0
6557,MinimaxQ,1,-1
6558,draw,0,0
6559,Random,-1,1
6560,draw,0,0
6561,draw,0,0
6562,draw,0,0
6563,MinimaxQ,1,-1
6564,MinimaxQ,1,-1
6565,MinimaxQ,1,-1
6566,MinimaxQ,1,-1
6567,MinimaxQ,1,-1
6568,draw,0,0
6569,MinimaxQ,1,-1
6570,MinimaxQ,1,-1
6571,draw,0,0
6572,MinimaxQ,1,-1
6573,Random,-1,1
6574,Random,-1,1
6575,draw,0,0
6576,MinimaxQ,1,-1
6577,draw,0,0
6578,MinimaxQ,1,-1
6579,MinimaxQ,1,-1
6580,MinimaxQ,1,-1
6581,Random,-1,1
6582,draw,0,0
6583,MinimaxQ,1,-1
6584,Random,-1,1
6585,draw,0,0
6586,MinimaxQ,1,-1
6587,draw,0,0
6588,draw,0,0
6589,MinimaxQ,1,-1
6590,MinimaxQ,1,-1
6591,draw,0,0
6592,draw,0,0
6593,draw,0,0
6594,MinimaxQ,1,-1
6595,draw,0,0
6596,Random,-1,1
6597,draw,0,0
6598,draw,0,0
6599,draw,0,0
6600,MinimaxQ,1,-1
6601,Random,-1,1
6602,draw,0,0
6603,MinimaxQ,1,-1
6604,Random,-1,1
6605,MinimaxQ,1,-1
6606,MinimaxQ,1,-1
6607,draw,0,0
6608,Random,-1,1
6609,draw,0,0
6610,MinimaxQ,1,-1
6611,MinimaxQ,1,-1
6612,draw,0,0
6613,MinimaxQ,1,-1
6614,draw,0,0
6615,draw,0,0
6616,MinimaxQ,1,-1
6617,draw,0,0
6618,draw,0,0
6619,draw,0,0
6620,draw,0,0
6621,MinimaxQ,1,-1
6622,MinimaxQ,1,-1
6623,Random,-1,1
6624,MinimaxQ,1,-1
6625,MinimaxQ,1,-1
6626,Random,-1,1
6627,draw,0,0
6628,Random,-1,1
6629,Random,-1,1
6630,MinimaxQ,1,-1
6631,draw,0,0
6632,draw,0,0
6633,Random,-1,1
6634,MinimaxQ,1,-1
6635,draw,0,0
6636,Random,-1,1
6637,Random,-1,1
6638,draw,0,0
6639,draw,0,0
6640,MinimaxQ,1,-1
6641,MinimaxQ,1,-1
6642,Random,-1,1
6643,MinimaxQ,1,-1
6644,MinimaxQ,1,-1
6645,MinimaxQ,1,-1
6646,MinimaxQ,1,-1
6647,draw,0,0
6648,MinimaxQ,1,-1
6649,MinimaxQ,1,-1
6650,MinimaxQ,1,-1
6651,MinimaxQ,1,-1
6652,draw,0,0
6653,MinimaxQ,1,-1
6654,MinimaxQ,1,-1
6655,draw,0,0
6656,MinimaxQ,1,-1
6657,draw,0,0
6658,draw,0,0
6659,MinimaxQ,1,-1
6660,Random,-1,1
6661,MinimaxQ,1,-1
6662,draw,0,0
6663,draw,0,0
6664,draw,0,0
6665,draw,0,0
6666,MinimaxQ,1,-1
6667,Random,-1,1
6668,Random,-1,1
6669,draw,0,0
6670,MinimaxQ,1,-1
6671,draw,0,0
6672,MinimaxQ,1,-1
6673,draw,0,0
6674,MinimaxQ,1,-1
6675,Random,-1,1
6676,draw,0,0
6677,MinimaxQ,1,-1
6678,MinimaxQ,1,-1
6679,draw,0,0
6680,MinimaxQ,1,-1
6681,MinimaxQ,1,-1
6682,Random,-1,1
6683,MinimaxQ,1,-1
6684,MinimaxQ,1,-1
6685,MinimaxQ,1,-1
6686,draw,0,0
6687,draw,0,0
6688,draw,0,0
6689,MinimaxQ,1,-1
6690,Random,-1,1
6691,draw,0,0
6692,MinimaxQ,1,-1
6693,MinimaxQ,1,-1
6694,draw,0,0
6695,Random,-1,1
6696,draw,0,0
6697,Random,-1,1
6698,draw,0,0
6699,MinimaxQ,1,-1
6700,draw,0,0
6701,MinimaxQ,1,-1
6702,MinimaxQ,1,-1
6703,draw,0,0
6704,Random,-1,1
6705,MinimaxQ,1,-1
6706,draw,0,0
6707,Random,-1,1
6708,MinimaxQ,1,-1
6709,Random,-1,1
6710,MinimaxQ,1,-1
6711,MinimaxQ,1,-1
6712,draw,0,0
6713,MinimaxQ,1,-1
6714,draw,0,0
6715,Random,-1,1
6716,draw,0,0
6717,Random,-1,1
6718,Random,-1,1
6719,Random,-1,1
6720,MinimaxQ,1,-1
6721,MinimaxQ,1,-1
6722,Random,-1,1
6723,draw,0,0
6724,MinimaxQ,1,-1
6725,MinimaxQ,1,-1
6726,draw,0,0
6727,MinimaxQ,1,-1
6728,draw,0,0
6729,draw,0,0
6730,MinimaxQ,1,-1
6731,MinimaxQ,1,-1
6732,draw,0,0
6733,draw,0,0
6734,MinimaxQ,1,-1
6735,Random,-1,1
6736,draw,0,0
6737,MinimaxQ,1,-1
6738,MinimaxQ,1,-1
6739,Random,-1,1
6740,MinimaxQ,1,-1
6741,draw,0,0
6742,draw,0,0
6743,MinimaxQ,1,-1
6744,draw,0,0
6745,draw,0,0
6746,MinimaxQ,1,-1
6747,draw,0,0
6748,MinimaxQ,1,-1
6749,MinimaxQ,1,-1
6750,draw,0,0
6751,Random,-1,1
6752,draw,0,0
6753,MinimaxQ,1,-1
6754,MinimaxQ,1,-1
6755,draw,0,0
6756,Random,-1,1
6757,MinimaxQ,1,-1
6758,MinimaxQ,1,-1
6759,draw,0,0
6760,MinimaxQ,1,-1
6761,MinimaxQ,1,-1
6762,Random,-1,1
6763,Random,-1,1
6764,MinimaxQ,1,-1
6765,MinimaxQ,1,-1
6766,draw,0,0
6767,MinimaxQ,1,-1
6768,draw,0,0
6769,MinimaxQ,1,-1
6770,MinimaxQ,1,-1
6771,draw,0,0
6772,draw,0,0
6773,draw,0,0
6774,MinimaxQ,1,-1
6775,MinimaxQ,1,-1
6776,MinimaxQ,1,-1
6777,MinimaxQ,1,-1
6778,draw,0,0
6779,Random,-1,1
6780,MinimaxQ,1,-1
6781,draw,0,0
6782,MinimaxQ,1,-1
6783,draw,0,0
6784,MinimaxQ,1,-1
6785,Random,-1,1
6786,MinimaxQ,1,-1
6787,draw,0,0
6788,Random,-1,1
6789,MinimaxQ,1,-1
6790,Random,-1,1
6791,Random,-1,1
6792,MinimaxQ,1,-1
6793,MinimaxQ,1,-1
6794,draw,0,0
6795,draw,0,0
6796,MinimaxQ,1,-1
6797,draw,0,0
6798,MinimaxQ,1,-1
6799,MinimaxQ,1,-1
6800,MinimaxQ,1,-1
6801,MinimaxQ,1,-1
6802,draw,0,0
6803,MinimaxQ,1,-1
6804,draw,0,0
6805,MinimaxQ,1,-1
6806,draw,0,0
6807,Random,-1,1
6808,MinimaxQ,1,-1
6809,Random,-1,1
6810,draw,0,0
6811,MinimaxQ,1,-1
6812,MinimaxQ,1,-1
6813,MinimaxQ,1,-1
6814,Random,-1,1
6815,draw,0,0
6816,Random,-1,1
6817,MinimaxQ,1,-1
6818,MinimaxQ,1,-1
6819,draw,0,0
6820,draw,0,0
6821,MinimaxQ,1,-1
6822,draw,0,0
6823,MinimaxQ,1,-1
6824,draw,0,0
6825,draw,0,0
6826,Random,-1,1
6827,draw,0,0
6828,Random,-1,1
6829,draw,0,0
6830,MinimaxQ,1,-1
6831,draw,0,0
6832,MinimaxQ,1,-1
6833,draw,0,0
6834,draw,0,0
6835,MinimaxQ,1,-1
6836,MinimaxQ,1,-1
6837,draw,0,0
6838,MinimaxQ,1,-1
6839,draw,0,0
6840,draw,0,0
6841,MinimaxQ,1,-1
6842,draw,0,0
6843,MinimaxQ,1,-1
6844,draw,0,0
6845,MinimaxQ,1,-1
6846,Random,-1,1
6847,MinimaxQ,1,-1
6848,Random,-1,1
6849,MinimaxQ,1,-1
6850,draw,0,0
6851,MinimaxQ,1,-1
6852,MinimaxQ,1,-1
6853,MinimaxQ,1,-1
6854,MinimaxQ,1,-1
6855,Random,-1,1
6856,MinimaxQ,1,-1
6857,MinimaxQ,1,-1
6858,MinimaxQ,1,-1
6859,MinimaxQ,1,-1
6860,MinimaxQ,1,-1
6861,draw,0,0
6862,draw,0,0
6863,MinimaxQ,1,-1
6864,draw,0,0
6865,MinimaxQ,1,-1
6866,MinimaxQ,1,-1
6867,MinimaxQ,1,-1
6868,draw,0,0
6869,MinimaxQ,1,-1
6870,Random,-1,1
6871,MinimaxQ,1,-1
6872,Random,-1,1
6873,MinimaxQ,1,-1
6874,Random,-1,1
6875,MinimaxQ,1,-1
6876,MinimaxQ,1,-1
6877,MinimaxQ,1,-1
6878,MinimaxQ,1,-1
6879,MinimaxQ,1,-1
6880,draw,0,0
6881,draw,0,0
6882,MinimaxQ,1,-1
6883,MinimaxQ,1,-1
6884,Random,-1,1
6885,draw,0,0
6886,draw,0,0
6887,draw,0,0
6888,MinimaxQ,1,-1
6889,Random,-1,1
6890,MinimaxQ,1,-1
6891,MinimaxQ,1,-1
6892,draw,0,0
6893,Random,-1,1
6894,MinimaxQ,1,-1
6895,MinimaxQ,1,-1
6896,MinimaxQ,1,-1
6897,draw,0,0
6898,Random,-1,1
6899,draw,0,0
6900,MinimaxQ,1,-1
6901,Random,-1,1
6902,draw,0,0
6903,MinimaxQ,1,-1
6904,MinimaxQ,1,-1
6905,draw,0,0
6906,Random,-1,1
6907,MinimaxQ,1,-1
6908,MinimaxQ,1,-1
6909,draw,0,0
6910,Random,-1,1
6911,Random,-1,1
6912,MinimaxQ,1,-1
6913,MinimaxQ,1,-1
6914,Random,-1,1
6915,MinimaxQ,1,-1
6916,Random,-1,1
6917,MinimaxQ,1,-1
6918,Random,-1,1
6919,Random,-1,1
6920,Random,-1,1
6921,MinimaxQ,1,-1
6922,draw,0,0
6923,MinimaxQ,1,-1
6924,Random,-1,1
6925,Random,-1,1
6926,MinimaxQ,1,-1
6927,draw,0,0
6928,Random,-1,1
6929,Random,-1,1
6930,draw,0,0
6931,Random,-1,1
6932,MinimaxQ,1,-1
6933,MinimaxQ,1,-1
6934,MinimaxQ,1,-1
6935,MinimaxQ,1,-1
6936,Random,-1,1
6937,Random,-1,1
6938,draw,0,0
6939,draw,0,0
6940,draw,0,0
6941,draw,0,0
6942,draw,0,0
6943,draw,0,0
6944,MinimaxQ,1,-1
6945,draw,0,0
6946,MinimaxQ,1,-1
6947,Random,-1,1
6948,MinimaxQ,1,-1
6949,MinimaxQ,1,-1
6950,draw,0,0
6951,draw,0,0
6952,draw,0,0
6953,MinimaxQ,1,-1
6954,draw,0,0
6955,draw,0,0
6956,Random,-1,1
6957,draw,0,0
6958,MinimaxQ,1,-1
6959,MinimaxQ,1,-1
6960,draw,0,0
6961,Random,-1,1
6962,draw,0,0
6963,draw,0,0
6964,MinimaxQ,1,-1
6965,MinimaxQ,1,-1
6966,MinimaxQ,1,-1
6967,Random,-1,1
6968,Random,-1,1
6969,draw,0,0
6970,draw,0,0
6971,MinimaxQ,1,-1
6972,Random,-1,1
6973,MinimaxQ,1,-1
6974,draw,0,0
6975,MinimaxQ,1,-1
6976,MinimaxQ,1,-1
6977,MinimaxQ,1,-1
6978,Random,-1,1
6979,MinimaxQ,1,-1
6980,draw,0,0
6981,draw,0,0
6982,Random,-1,1
6983,draw,0,0
6984,draw,0,0
6985,MinimaxQ,1,-1
6986,draw,0,0
6987,MinimaxQ,1,-1
6988,draw,0,0
6989,draw,0,0
6990,draw,0,0
6991,MinimaxQ,1,-1
6992,draw,0,0
6993,MinimaxQ,1,-1
6994,MinimaxQ,1,-1
6995,draw,0,0
6996,MinimaxQ,1,-1
6997,draw,0,0
6998,MinimaxQ,1,-1
6999,MinimaxQ,1,-1
7000,Random,-1,1
7001,MinimaxQ,1,-1
7002,draw,0,0
7003,draw,0,0
7004,draw,0,0
7005,draw,0,0
7006,MinimaxQ,1,-1
7007,MinimaxQ,1,-1
7008,Random,-1,1
7009,draw,0,0
7010,MinimaxQ,1,-1
7011,MinimaxQ,1,-1
7012,MinimaxQ,1,-1
7013,draw,0,0
7014,MinimaxQ,1,-1
7015,draw,0,0
7016,MinimaxQ,1,-1
7017,draw,0,0
7018,MinimaxQ,1,-1
7019,MinimaxQ,1,-1
7020,draw,0,0
7021,Random,-1,1
7022,draw,0,0
7023,Random,-1,1
7024,Random,-1,1
7025,draw,0,0
7026,draw,0,0
7027,MinimaxQ,1,-1
7028,MinimaxQ,1,-1
7029,Random,-1,1
7030,MinimaxQ,1,-1
7031,draw,0,0
7032,MinimaxQ,1,-1
7033,draw,0,0
7034,MinimaxQ,1,-1
7035,MinimaxQ,1,-1
7036,MinimaxQ,1,-1
7037,MinimaxQ,1,-1
7038,MinimaxQ,1,-1
7039,MinimaxQ,1,-1
7040,Random,-1,1
7041,draw,0,0
7042,MinimaxQ,1,-1
7043,draw,0,0
7044,draw,0,0
7045,Random,-1,1
7046,Random,-1,1
7047,Random,-1,1
7048,Random,-1,1
7049,MinimaxQ,1,-1
7050,Random,-1,1
7051,MinimaxQ,1,-1
7052,MinimaxQ,1,-1
7053,draw,0,0
