episode,winner,MinimaxQ,MinimaxQ_2
3826,draw,0,0
3827,draw,0,0
3828,draw,0,0
3829,draw,0,0
3830,MinimaxQ_2,-1,1
3831,draw,0,0
3832,draw,0,0
3833,draw,0,0
3834,draw,0,0
3835,draw,0,0
3836,draw,0,0
3837,draw,0,0
3838,draw,0,0
3839,draw,0,0
3840,MinimaxQ,1,-1
3841,draw,0,0
3842,draw,0,0
3843,draw,0,0
3844,draw,0,0
3845,draw,0,0
3846,draw,0,0
3847,draw,0,0
3848,draw,0,0
3849,draw,0,0
3850,draw,0,0
3851,draw,0,0
3852,draw,0,0
3853,draw,0,0
3854,draw,0,0
3855,draw,0,0
3856,draw,0,0
3857,draw,0,0
3858,draw,0,0
3859,draw,0,0
3860,draw,0,0
3861,draw,0,0
3862,draw,0,0
3863,MinimaxQ_2,-1,1
3864,draw,0,0
3865,draw,0,0
3866,MinimaxQ,1,-1
3867,draw,0,0
3868,draw,0,0
3869,draw,0,0
3870,MinimaxQ,1,-1
3871,draw,0,0
3872,draw,0,0
3873,draw,0,0
3874,draw,0,0
3875,draw,0,0
3876,MinimaxQ,1,-1
3877,draw,0,0
3878,draw,0,0
3879,draw,0,0
3880,draw,0,0
3881,draw,0,0
3882,draw,0,0
3883,draw,0,0
3884,draw,0,0
3885,draw,0,0
3886,draw,0,0
3887,draw,0,0
3888,draw,0,0
3889,draw,0,0
3890,draw,0,0
3891,draw,0,0
3892,MinimaxQ_2,-1,1
3893,draw,0,0
3894,MinimaxQ_2,-1,1
3895,draw,0,0
3896,draw,0,0
3897,draw,0,0
3898,draw,0,0
3899,MinimaxQ,1,-1
3900,draw,0,0
3901,draw,0,0
3902,draw,0,0
3903,draw,0,0
3904,draw,0,0
3905,draw,0,0
3906,draw,0,0
3907,MinimaxQ,1,-1
3908,draw,0,0
3909,draw,0,0
3910,draw,0,0
3911,draw,0,0
3912,draw,0,0
3913,MinimaxQ,1,-1
3914,draw,0,0
3915,MinimaxQ,1,-1
3916,draw,0,0
3917,MinimaxQ,1,-1
3918,MinimaxQ_2,-1,1
3919,draw,0,0
3920,MinimaxQ,1,-1
3921,draw,0,0
3922,draw,0,0
3923,draw,0,0
3924,draw,0,0
3925,draw,0,0
3926,draw,0,0
3927,draw,0,0
3928,draw,0,0
3929,draw,0,0
3930,draw,0,0
3931,draw,0,0
3932,draw,0,0
3933,draw,0,0
3934,draw,0,0
3935,MinimaxQ,1,-1
3936,MinimaxQ_2,-1,1
3937,draw,0,0
3938,draw,0,0
3939,draw,0,0
3940,draw,0,0
3941,draw,0,0
3942,draw,0,0
3943,MinimaxQ,1,-1
3944,draw,0,0
3945,draw,0,0
3946,MinimaxQ_2,-1,1
3947,draw,0,0
3948,draw,0,0
3949,draw,0,0
3950,draw,0,0
3951,draw,0,0
3952,MinimaxQ_2,-1,1
3953,draw,0,0
3954,draw,0,0
3955,draw,0,0
3956,draw,0,0
3957,draw,0,0
3958,draw,0,0
3959,draw,0,0
3960,draw,0,0
3961,draw,0,0
3962,draw,0,0
3963,draw,0,0
3964,draw,0,0
3965,draw,0,0
3966,draw,0,0
3967,draw,0,0
3968,draw,0,0
3969,draw,0,0
3970,draw,0,0
3971,draw,0,0
3972,draw,0,0
3973,draw,0,0
3974,draw,0,0
3975,draw,0,0
3976,draw,0,0
3977,draw,0,0
3978,draw,0,0
3979,draw,0,0
3980,MinimaxQ_2,-1,1
3981,draw,0,0
3982,draw,0,0
3983,draw,0,0
3984,draw,0,0
3985,MinimaxQ_2,-1,1
3986,draw,0,0
3987,draw,0,0
3988,draw,0,0
3989,MinimaxQ,1,-1
3990,draw,0,0
3991,draw,0,0
3992,draw,0,0
3993,draw,0,0
3994,draw,0,0
3995,draw,0,0
3996,MinimaxQ_2,-1,1
3997,draw,0,0
3998,MinimaxQ_2,-1,1
3999,draw,0,0
4000,draw,0,0
4001,draw,0,0
4002,draw,0,0
4003,draw,0,0
4004,draw,0,0
4005,draw,0,0
4006,MinimaxQ,1,-1
4007,draw,0,0
4008,draw,0,0
4009,draw,0,0
4010,MinimaxQ,1,-1
4011,draw,0,0
4012,MinimaxQ_2,-1,1
4013,draw,0,0
4014,draw,0,0
4015,draw,0,0
4016,draw,0,0
4017,draw,0,0
4018,draw,0,0
4019,MinimaxQ,1,-1
4020,draw,0,0
4021,draw,0,0
4022,MinimaxQ,1,-1
4023,draw,0,0
4024,draw,0,0
4025,draw,0,0
4026,draw,0,0
4027,MinimaxQ_2,-1,1
4028,MinimaxQ,1,-1
4029,draw,0,0
4030,draw,0,0
4031,draw,0,0
4032,draw,0,0
4033,draw,0,0
4034,draw,0,0
4035,draw,0,0
4036,draw,0,0
4037,MinimaxQ,1,-1
4038,draw,0,0
4039,draw,0,0
4040,draw,0,0
4041,MinimaxQ_2,-1,1
4042,draw,0,0
4043,draw,0,0
4044,MinimaxQ_2,-1,1
4045,draw,0,0
4046,draw,0,0
4047,draw,0,0
4048,draw,0,0
4049,draw,0,0
4050,MinimaxQ_2,-1,1
4051,draw,0,0
4052,draw,0,0
4053,draw,0,0
4054,draw,0,0
4055,draw,0,0
4056,draw,0,0
4057,draw,0,0
4058,MinimaxQ_2,-1,1
4059,draw,0,0
4060,draw,0,0
4061,draw,0,0
4062,draw,0,0
4063,MinimaxQ,1,-1
4064,draw,0,0
4065,MinimaxQ_2,-1,1
4066,draw,0,0
4067,draw,0,0
4068,draw,0,0
4069,draw,0,0
4070,draw,0,0
4071,draw,0,0
4072,MinimaxQ,1,-1
4073,draw,0,0
4074,draw,0,0
4075,draw,0,0
4076,draw,0,0
4077,draw,0,0
4078,draw,0,0
4079,draw,0,0
4080,draw,0,0
4081,draw,0,0
4082,draw,0,0
4083,draw,0,0
4084,draw,0,0
4085,MinimaxQ,1,-1
4086,draw,0,0
4087,MinimaxQ,1,-1
4088,draw,0,0
4089,draw,0,0
4090,draw,0,0
4091,draw,0,0
4092,draw,0,0
4093,draw,0,0
4094,MinimaxQ_2,-1,1
4095,draw,0,0
4096,draw,0,0
4097,draw,0,0
4098,draw,0,0
4099,MinimaxQ_2,-1,1
4100,draw,0,0
4101,draw,0,0
4102,draw,0,0
4103,draw,0,0
4104,draw,0,0
4105,draw,0,0
4106,draw,0,0
4107,draw,0,0
4108,draw,0,0
4109,draw,0,0
4110,MinimaxQ_2,-1,1
4111,draw,0,0
4112,draw,0,0
4113,draw,0,0
4114,MinimaxQ_2,-1,1
4115,draw,0,0
4116,MinimaxQ_2,-1,1
4117,draw,0,0
4118,draw,0,0
4119,MinimaxQ,1,-1
4120,draw,0,0
4121,draw,0,0
4122,draw,0,0
4123,draw,0,0
4124,draw,0,0
4125,draw,0,0
4126,draw,0,0
4127,draw,0,0
4128,draw,0,0
4129,draw,0,0
4130,draw,0,0
4131,draw,0,0
4132,draw,0,0
4133,draw,0,0
4134,draw,0,0
4135,draw,0,0
4136,draw,0,0
4137,draw,0,0
4138,MinimaxQ_2,-1,1
4139,draw,0,0
4140,draw,0,0
4141,draw,0,0
4142,draw,0,0
4143,draw,0,0
4144,draw,0,0
4145,draw,0,0
4146,MinimaxQ_2,-1,1
4147,draw,0,0
4148,draw,0,0
4149,draw,0,0
4150,draw,0,0
4151,draw,0,0
4152,draw,0,0
4153,draw,0,0
4154,draw,0,0
4155,draw,0,0
4156,draw,0,0
4157,MinimaxQ,1,-1
4158,draw,0,0
4159,draw,0,0
4160,draw,0,0
4161,draw,0,0
4162,draw,0,0
4163,MinimaxQ,1,-1
4164,draw,0,0
4165,draw,0,0
4166,draw,0,0
4167,draw,0,0
4168,MinimaxQ_2,-1,1
4169,draw,0,0
4170,MinimaxQ_2,-1,1
4171,draw,0,0
4172,draw,0,0
4173,draw,0,0
4174,draw,0,0
4175,draw,0,0
4176,draw,0,0
4177,draw,0,0
4178,draw,0,0
4179,draw,0,0
4180,draw,0,0
4181,draw,0,0
4182,draw,0,0
4183,draw,0,0
4184,draw,0,0
4185,draw,0,0
4186,draw,0,0
4187,MinimaxQ,1,-1
4188,draw,0,0
4189,draw,0,0
4190,MinimaxQ_2,-1,1
4191,draw,0,0
4192,draw,0,0
4193,draw,0,0
4194,draw,0,0
4195,draw,0,0
4196,MinimaxQ,1,-1
4197,draw,0,0
4198,draw,0,0
4199,draw,0,0
4200,draw,0,0
4201,draw,0,0
4202,draw,0,0
4203,draw,0,0
4204,draw,0,0
4205,draw,0,0
4206,MinimaxQ,1,-1
4207,draw,0,0
4208,MinimaxQ_2,-1,1
4209,draw,0,0
4210,draw,0,0
4211,draw,0,0
4212,draw,0,0
4213,draw,0,0
4214,MinimaxQ,1,-1
4215,draw,0,0
4216,draw,0,0
4217,draw,0,0
4218,draw,0,0
4219,draw,0,0
4220,MinimaxQ,1,-1
4221,draw,0,0
4222,draw,0,0
4223,MinimaxQ,1,-1
4224,draw,0,0
4225,draw,0,0
4226,draw,0,0
4227,draw,0,0
4228,draw,0,0
4229,draw,0,0
4230,MinimaxQ,1,-1
4231,draw,0,0
4232,draw,0,0
4233,draw,0,0
4234,draw,0,0
4235,draw,0,0
4236,draw,0,0
4237,draw,0,0
4238,draw,0,0
4239,MinimaxQ_2,-1,1
4240,draw,0,0
4241,draw,0,0
4242,draw,0,0
4243,draw,0,0
4244,draw,0,0
4245,draw,0,0
4246,draw,0,0
4247,MinimaxQ,1,-1
4248,draw,0,0
4249,draw,0,0
4250,MinimaxQ,1,-1
4251,draw,0,0
4252,draw,0,0
4253,draw,0,0
4254,draw,0,0
4255,draw,0,0
4256,draw,0,0
4257,draw,0,0
4258,draw,0,0
4259,draw,0,0
4260,draw,0,0
4261,MinimaxQ_2,-1,1
4262,draw,0,0
4263,MinimaxQ,1,-1
4264,draw,0,0
4265,MinimaxQ,1,-1
4266,draw,0,0
4267,draw,0,0
4268,draw,0,0
4269,draw,0,0
4270,draw,0,0
4271,draw,0,0
4272,draw,0,0
4273,draw,0,0
4274,draw,0,0
4275,draw,0,0
4276,MinimaxQ_2,-1,1
4277,draw,0,0
4278,draw,0,0
4279,draw,0,0
4280,draw,0,0
4281,draw,0,0
4282,MinimaxQ_2,-1,1
4283,draw,0,0
4284,draw,0,0
4285,draw,0,0
4286,draw,0,0
4287,draw,0,0
4288,draw,0,0
4289,draw,0,0
4290,draw,0,0
4291,draw,0,0
4292,MinimaxQ,1,-1
4293,draw,0,0
4294,draw,0,0
4295,draw,0,0
4296,draw,0,0
4297,draw,0,0
4298,MinimaxQ_2,-1,1
4299,draw,0,0
4300,draw,0,0
4301,draw,0,0
4302,draw,0,0
4303,draw,0,0
4304,MinimaxQ,1,-1
4305,draw,0,0
4306,MinimaxQ,1,-1
4307,draw,0,0
4308,draw,0,0
4309,draw,0,0
4310,draw,0,0
4311,draw,0,0
4312,draw,0,0
4313,draw,0,0
4314,draw,0,0
4315,draw,0,0
4316,MinimaxQ,1,-1
4317,draw,0,0
4318,MinimaxQ_2,-1,1
4319,draw,0,0
4320,draw,0,0
4321,MinimaxQ,1,-1
4322,draw,0,0
4323,draw,0,0
4324,draw,0,0
4325,draw,0,0
4326,draw,0,0
4327,draw,0,0
4328,MinimaxQ,1,-1
4329,draw,0,0
4330,draw,0,0
4331,draw,0,0
4332,draw,0,0
4333,draw,0,0
4334,draw,0,0
4335,MinimaxQ_2,-1,1
4336,draw,0,0
4337,draw,0,0
4338,draw,0,0
4339,draw,0,0
4340,draw,0,0
4341,draw,0,0
4342,draw,0,0
4343,draw,0,0
4344,MinimaxQ,1,-1
4345,draw,0,0
4346,draw,0,0
4347,draw,0,0
4348,MinimaxQ_2,-1,1
4349,draw,0,0
4350,draw,0,0
4351,draw,0,0
4352,draw,0,0
4353,draw,0,0
4354,draw,0,0
4355,draw,0,0
4356,draw,0,0
4357,draw,0,0
4358,draw,0,0
4359,draw,0,0
4360,draw,0,0
4361,draw,0,0
4362,draw,0,0
4363,MinimaxQ,1,-1
4364,draw,0,0
4365,draw,0,0
4366,MinimaxQ,1,-1
4367,draw,0,0
4368,draw,0,0
4369,MinimaxQ,1,-1
4370,MinimaxQ_2,-1,1
4371,draw,0,0
4372,draw,0,0
4373,draw,0,0
4374,draw,0,0
4375,draw,0,0
4376,draw,0,0
4377,MinimaxQ,1,-1
4378,MinimaxQ_2,-1,1
4379,draw,0,0
4380,draw,0,0
4381,MinimaxQ_2,-1,1
4382,MinimaxQ_2,-1,1
4383,draw,0,0
4384,draw,0,0
4385,MinimaxQ,1,-1
4386,draw,0,0
4387,MinimaxQ,1,-1
4388,draw,0,0
4389,draw,0,0
4390,draw,0,0
4391,draw,0,0
4392,draw,0,0
4393,draw,0,0
4394,draw,0,0
4395,draw,0,0
4396,MinimaxQ,1,-1
4397,draw,0,0
4398,draw,0,0
4399,draw,0,0
4400,draw,0,0
4401,draw,0,0
4402,draw,0,0
4403,draw,0,0
4404,draw,0,0
4405,draw,0,0
4406,draw,0,0
4407,draw,0,0
4408,MinimaxQ_2,-1,1
4409,MinimaxQ,1,-1
4410,draw,0,0
4411,draw,0,0
4412,MinimaxQ_2,-1,1
4413,draw,0,0
4414,MinimaxQ,1,-1
4415,draw,0,0
4416,MinimaxQ,1,-1
4417,MinimaxQ_2,-1,1
4418,draw,0,0
4419,draw,0,0
4420,draw,0,0
4421,draw,0,0
4422,MinimaxQ_2,-1,1
4423,draw,0,0
4424,draw,0,0
4425,MinimaxQ_2,-1,1
4426,draw,0,0
4427,draw,0,0
4428,draw,0,0
4429,draw,0,0
4430,draw,0,0
4431,draw,0,0
4432,draw,0,0
4433,MinimaxQ_2,-1,1
4434,draw,0,0
4435,draw,0,0
4436,draw,0,0
4437,draw,0,0
4438,draw,0,0
4439,MinimaxQ,1,-1
4440,MinimaxQ,1,-1
4441,draw,0,0
4442,draw,0,0
4443,draw,0,0
4444,draw,0,0
4445,MinimaxQ_2,-1,1
4446,draw,0,0
4447,MinimaxQ_2,-1,1
4448,draw,0,0
4449,MinimaxQ_2,-1,1
4450,draw,0,0
4451,draw,0,0
4452,draw,0,0
4453,draw,0,0
4454,draw,0,0
4455,MinimaxQ,1,-1
4456,draw,0,0
4457,draw,0,0
4458,MinimaxQ_2,-1,1
4459,draw,0,0
4460,draw,0,0
4461,draw,0,0
4462,draw,0,0
4463,MinimaxQ,1,-1
4464,MinimaxQ_2,-1,1
4465,draw,0,0
4466,draw,0,0
4467,draw,0,0
4468,draw,0,0
4469,draw,0,0
4470,MinimaxQ_2,-1,1
4471,MinimaxQ_2,-1,1
4472,draw,0,0
4473,draw,0,0
4474,MinimaxQ_2,-1,1
4475,draw,0,0
4476,draw,0,0
4477,MinimaxQ_2,-1,1
4478,MinimaxQ,1,-1
4479,draw,0,0
4480,draw,0,0
4481,draw,0,0
4482,draw,0,0
4483,draw,0,0
4484,draw,0,0
4485,draw,0,0
4486,draw,0,0
4487,draw,0,0
4488,draw,0,0
4489,draw,0,0
4490,draw,0,0
4491,MinimaxQ_2,-1,1
4492,draw,0,0
4493,draw,0,0
4494,draw,0,0
4495,MinimaxQ_2,-1,1
4496,draw,0,0
4497,draw,0,0
4498,draw,0,0
4499,draw,0,0
4500,draw,0,0
4501,draw,0,0
4502,draw,0,0
4503,draw,0,0
4504,draw,0,0
4505,draw,0,0
4506,draw,0,0
4507,draw,0,0
4508,draw,0,0
4509,draw,0,0
4510,MinimaxQ_2,-1,1
4511,draw,0,0
4512,draw,0,0
4513,draw,0,0
4514,draw,0,0
4515,draw,0,0
4516,draw,0,0
4517,draw,0,0
4518,draw,0,0
4519,draw,0,0
4520,draw,0,0
4521,draw,0,0
4522,draw,0,0
4523,draw,0,0
4524,draw,0,0
4525,draw,0,0
4526,MinimaxQ,1,-1
4527,draw,0,0
4528,draw,0,0
4529,draw,0,0
4530,draw,0,0
4531,draw,0,0
4532,draw,0,0
4533,MinimaxQ_2,-1,1
4534,MinimaxQ,1,-1
4535,draw,0,0
4536,MinimaxQ,1,-1
4537,draw,0,0
4538,draw,0,0
4539,draw,0,0
4540,draw,0,0
4541,draw,0,0
4542,draw,0,0
4543,draw,0,0
4544,draw,0,0
4545,draw,0,0
4546,MinimaxQ_2,-1,1
4547,draw,0,0
4548,draw,0,0
4549,draw,0,0
4550,MinimaxQ_2,-1,1
4551,draw,0,0
4552,draw,0,0
4553,draw,0,0
4554,draw,0,0
4555,draw,0,0
4556,draw,0,0
4557,draw,0,0
4558,MinimaxQ_2,-1,1
4559,MinimaxQ,1,-1
4560,draw,0,0
4561,draw,0,0
4562,draw,0,0
4563,MinimaxQ,1,-1
4564,draw,0,0
4565,draw,0,0
4566,draw,0,0
4567,draw,0,0
4568,draw,0,0
4569,MinimaxQ,1,-1
4570,draw,0,0
4571,MinimaxQ,1,-1
4572,draw,0,0
4573,draw,0,0
4574,MinimaxQ,1,-1
4575,draw,0,0
4576,draw,0,0
4577,draw,0,0
4578,draw,0,0
4579,draw,0,0
4580,draw,0,0
4581,MinimaxQ_2,-1,1
4582,draw,0,0
4583,draw,0,0
4584,MinimaxQ_2,-1,1
4585,draw,0,0
4586,MinimaxQ,1,-1
4587,draw,0,0
4588,MinimaxQ_2,-1,1
4589,MinimaxQ,1,-1
4590,draw,0,0
4591,draw,0,0
4592,draw,0,0
4593,MinimaxQ_2,-1,1
4594,draw,0,0
4595,draw,0,0
4596,draw,0,0
4597,MinimaxQ_2,-1,1
4598,draw,0,0
4599,draw,0,0
4600,draw,0,0
4601,MinimaxQ,1,-1
4602,draw,0,0
4603,draw,0,0
4604,draw,0,0
4605,draw,0,0
4606,MinimaxQ,1,-1
4607,draw,0,0
4608,draw,0,0
4609,draw,0,0
4610,draw,0,0
4611,MinimaxQ_2,-1,1
4612,draw,0,0
4613,draw,0,0
4614,draw,0,0
4615,draw,0,0
4616,draw,0,0
4617,draw,0,0
4618,draw,0,0
4619,draw,0,0
4620,draw,0,0
4621,draw,0,0
4622,draw,0,0
4623,draw,0,0
4624,draw,0,0
4625,draw,0,0
4626,draw,0,0
4627,draw,0,0
4628,MinimaxQ,1,-1
4629,draw,0,0
4630,draw,0,0
4631,draw,0,0
4632,draw,0,0
4633,draw,0,0
4634,draw,0,0
4635,draw,0,0
4636,draw,0,0
4637,draw,0,0
4638,draw,0,0
4639,draw,0,0
4640,MinimaxQ_2,-1,1
4641,draw,0,0
4642,draw,0,0
4643,draw,0,0
4644,draw,0,0
4645,draw,0,0
4646,MinimaxQ,1,-1
4647,draw,0,0
4648,draw,0,0
4649,draw,0,0
4650,draw,0,0
4651,draw,0,0
4652,draw,0,0
4653,draw,0,0
4654,MinimaxQ,1,-1
4655,draw,0,0
4656,draw,0,0
4657,MinimaxQ_2,-1,1
4658,MinimaxQ,1,-1
4659,draw,0,0
4660,draw,0,0
4661,draw,0,0
4662,MinimaxQ_2,-1,1
4663,draw,0,0
4664,MinimaxQ_2,-1,1
4665,draw,0,0
4666,draw,0,0
4667,draw,0,0
4668,draw,0,0
4669,draw,0,0
4670,draw,0,0
4671,draw,0,0
4672,draw,0,0
4673,draw,0,0
4674,draw,0,0
4675,draw,0,0
4676,draw,0,0
4677,draw,0,0
4678,draw,0,0
4679,draw,0,0
4680,draw,0,0
4681,draw,0,0
4682,draw,0,0
4683,draw,0,0
4684,draw,0,0
4685,draw,0,0
4686,draw,0,0
4687,draw,0,0
4688,draw,0,0
4689,draw,0,0
4690,MinimaxQ,1,-1
4691,draw,0,0
4692,MinimaxQ,1,-1
4693,draw,0,0
4694,draw,0,0
4695,draw,0,0
4696,draw,0,0
4697,draw,0,0
4698,draw,0,0
4699,MinimaxQ,1,-1
4700,draw,0,0
4701,draw,0,0
4702,draw,0,0
4703,draw,0,0
4704,draw,0,0
4705,draw,0,0
4706,draw,0,0
4707,draw,0,0
4708,draw,0,0
4709,draw,0,0
4710,draw,0,0
4711,draw,0,0
4712,MinimaxQ,1,-1
4713,draw,0,0
4714,draw,0,0
4715,draw,0,0
4716,draw,0,0
4717,MinimaxQ_2,-1,1
4718,draw,0,0
4719,draw,0,0
4720,draw,0,0
4721,draw,0,0
4722,draw,0,0
4723,draw,0,0
4724,draw,0,0
4725,MinimaxQ,1,-1
4726,MinimaxQ,1,-1
4727,draw,0,0
4728,draw,0,0
4729,draw,0,0
4730,MinimaxQ_2,-1,1
4731,draw,0,0
4732,draw,0,0
4733,draw,0,0
4734,draw,0,0
4735,MinimaxQ_2,-1,1
4736,draw,0,0
4737,draw,0,0
4738,draw,0,0
4739,draw,0,0
4740,draw,0,0
4741,draw,0,0
4742,draw,0,0
4743,draw,0,0
4744,draw,0,0
4745,draw,0,0
4746,draw,0,0
4747,draw,0,0
4748,draw,0,0
4749,draw,0,0
4750,draw,0,0
4751,draw,0,0
4752,draw,0,0
4753,draw,0,0
4754,draw,0,0
4755,draw,0,0
4756,draw,0,0
4757,draw,0,0
4758,draw,0,0
4759,draw,0,0
4760,draw,0,0
4761,draw,0,0
4762,MinimaxQ,1,-1
4763,MinimaxQ_2,-1,1
4764,draw,0,0
4765,draw,0,0
4766,draw,0,0
4767,draw,0,0
4768,draw,0,0
4769,draw,0,0
4770,draw,0,0
4771,draw,0,0
4772,draw,0,0
4773,draw,0,0
4774,MinimaxQ_2,-1,1
4775,draw,0,0
4776,draw,0,0
4777,MinimaxQ,1,-1
4778,draw,0,0
4779,draw,0,0
4780,MinimaxQ,1,-1
4781,draw,0,0
4782,draw,0,0
4783,draw,0,0
4784,MinimaxQ,1,-1
4785,draw,0,0
4786,draw,0,0
4787,draw,0,0
4788,draw,0,0
4789,draw,0,0
4790,draw,0,0
4791,draw,0,0
4792,draw,0,0
4793,draw,0,0
4794,draw,0,0
4795,draw,0,0
4796,draw,0,0
4797,MinimaxQ_2,-1,1
4798,MinimaxQ,1,-1
4799,draw,0,0
4800,draw,0,0
4801,MinimaxQ,1,-1
4802,draw,0,0
4803,draw,0,0
4804,draw,0,0
4805,draw,0,0
4806,draw,0,0
4807,MinimaxQ,1,-1
4808,draw,0,0
4809,MinimaxQ_2,-1,1
4810,draw,0,0
4811,draw,0,0
4812,draw,0,0
4813,draw,0,0
4814,MinimaxQ_2,-1,1
4815,draw,0,0
4816,MinimaxQ_2,-1,1
4817,MinimaxQ,1,-1
4818,draw,0,0
4819,draw,0,0
4820,MinimaxQ,1,-1
4821,draw,0,0
4822,draw,0,0
4823,draw,0,0
4824,draw,0,0
4825,draw,0,0
4826,draw,0,0
4827,draw,0,0
4828,draw,0,0
4829,draw,0,0
4830,draw,0,0
4831,draw,0,0
4832,draw,0,0
4833,draw,0,0
4834,draw,0,0
4835,MinimaxQ,1,-1
4836,draw,0,0
4837,draw,0,0
4838,MinimaxQ,1,-1
4839,draw,0,0
4840,draw,0,0
4841,MinimaxQ,1,-1
4842,draw,0,0
4843,MinimaxQ_2,-1,1
4844,draw,0,0
4845,MinimaxQ,1,-1
4846,draw,0,0
4847,draw,0,0
4848,draw,0,0
4849,draw,0,0
4850,draw,0,0
4851,draw,0,0
4852,draw,0,0
4853,draw,0,0
4854,MinimaxQ,1,-1
4855,draw,0,0
4856,draw,0,0
4857,draw,0,0
4858,MinimaxQ_2,-1,1
4859,draw,0,0
4860,draw,0,0
4861,draw,0,0
4862,MinimaxQ,1,-1
4863,draw,0,0
4864,draw,0,0
4865,MinimaxQ,1,-1
4866,draw,0,0
4867,draw,0,0
4868,MinimaxQ,1,-1
4869,draw,0,0
4870,draw,0,0
4871,draw,0,0
4872,draw,0,0
4873,draw,0,0
4874,MinimaxQ_2,-1,1
4875,draw,0,0
4876,MinimaxQ_2,-1,1
4877,draw,0,0
4878,draw,0,0
4879,draw,0,0
4880,draw,0,0
4881,draw,0,0
4882,draw,0,0
4883,draw,0,0
4884,draw,0,0
4885,draw,0,0
4886,draw,0,0
4887,MinimaxQ,1,-1
4888,draw,0,0
4889,draw,0,0
4890,draw,0,0
4891,draw,0,0
4892,draw,0,0
4893,draw,0,0
4894,draw,0,0
4895,draw,0,0
4896,draw,0,0
4897,draw,0,0
4898,draw,0,0
4899,draw,0,0
4900,draw,0,0
4901,MinimaxQ_2,-1,1
4902,draw,0,0
4903,MinimaxQ,1,-1
4904,draw,0,0
4905,draw,0,0
4906,draw,0,0
4907,draw,0,0
4908,draw,0,0
4909,draw,0,0
4910,draw,0,0
4911,draw,0,0
4912,draw,0,0
4913,draw,0,0
4914,draw,0,0
4915,draw,0,0
4916,draw,0,0
4917,draw,0,0
4918,MinimaxQ_2,-1,1
4919,draw,0,0
4920,draw,0,0
4921,MinimaxQ_2,-1,1
4922,draw,0,0
4923,draw,0,0
4924,draw,0,0
4925,draw,0,0
4926,draw,0,0
4927,draw,0,0
4928,draw,0,0
4929,draw,0,0
4930,draw,0,0
4931,draw,0,0
4932,draw,0,0
4933,draw,0,0
4934,MinimaxQ,1,-1
4935,MinimaxQ,1,-1
4936,MinimaxQ,1,-1
4937,draw,0,0
4938,draw,0,0
4939,draw,0,0
4940,draw,0,0
4941,draw,0,0
4942,draw,0,0
4943,draw,0,0
4944,MinimaxQ,1,-1
4945,draw,0,0
4946,draw,0,0
4947,draw,0,0
4948,draw,0,0
4949,draw,0,0
4950,draw,0,0
4951,draw,0,0
4952,draw,0,0
4953,MinimaxQ_2,-1,1
4954,MinimaxQ,1,-1
4955,draw,0,0
4956,draw,0,0
4957,draw,0,0
4958,draw,0,0
4959,draw,0,0
4960,MinimaxQ,1,-1
4961,draw,0,0
4962,draw,0,0
4963,draw,0,0
4964,draw,0,0
4965,draw,0,0
4966,draw,0,0
4967,draw,0,0
4968,MinimaxQ_2,-1,1
4969,draw,0,0
4970,draw,0,0
4971,draw,0,0
4972,draw,0,0
4973,draw,0,0
4974,draw,0,0
4975,draw,0,0
4976,draw,0,0
4977,draw,0,0
4978,draw,0,0
4979,draw,0,0
4980,draw,0,0
4981,draw,0,0
4982,MinimaxQ,1,-1
4983,draw,0,0
4984,draw,0,0
4985,draw,0,0
4986,draw,0,0
4987,draw,0,0
4988,draw,0,0
4989,draw,0,0
4990,draw,0,0
4991,draw,0,0
4992,MinimaxQ,1,-1
4993,draw,0,0
4994,draw,0,0
4995,draw,0,0
4996,MinimaxQ_2,-1,1
4997,draw,0,0
4998,MinimaxQ_2,-1,1
4999,draw,0,0
5000,MinimaxQ,1,-1
5001,draw,0,0
5002,draw,0,0
5003,draw,0,0
5004,draw,0,0
5005,draw,0,0
5006,draw,0,0
5007,draw,0,0
5008,draw,0,0
5009,MinimaxQ,1,-1
5010,draw,0,0
5011,draw,0,0
5012,draw,0,0
5013,draw,0,0
5014,draw,0,0
5015,draw,0,0
5016,draw,0,0
5017,draw,0,0
5018,draw,0,0
5019,MinimaxQ_2,-1,1
5020,draw,0,0
5021,MinimaxQ_2,-1,1
5022,draw,0,0
5023,MinimaxQ,1,-1
5024,MinimaxQ_2,-1,1
5025,draw,0,0
5026,draw,0,0
5027,MinimaxQ,1,-1
5028,draw,0,0
5029,MinimaxQ,1,-1
5030,draw,0,0
5031,MinimaxQ,1,-1
5032,draw,0,0
5033,draw,0,0
5034,draw,0,0
5035,draw,0,0
5036,MinimaxQ_2,-1,1
5037,draw,0,0
5038,draw,0,0
5039,draw,0,0
5040,draw,0,0
5041,draw,0,0
5042,draw,0,0
5043,MinimaxQ,1,-1
5044,draw,0,0
5045,draw,0,0
5046,draw,0,0
5047,draw,0,0
5048,draw,0,0
5049,draw,0,0
5050,draw,0,0
5051,draw,0,0
5052,draw,0,0
5053,draw,0,0
5054,draw,0,0
5055,MinimaxQ,1,-1
5056,draw,0,0
5057,MinimaxQ_2,-1,1
5058,draw,0,0
5059,draw,0,0
5060,draw,0,0
5061,draw,0,0
5062,draw,0,0
5063,draw,0,0
5064,draw,0,0
5065,draw,0,0
5066,draw,0,0
5067,MinimaxQ_2,-1,1
5068,MinimaxQ_2,-1,1
5069,draw,0,0
5070,draw,0,0
5071,draw,0,0
5072,draw,0,0
